	2019-Dec	2018-Dec	2018-Nov	2019-Apr	2019-Aug	2019-Feb	2019-Jan	2019-Jul	2019-Jun	2019-Mar	2019-May	2019-Nov	2019-Sep	2020-Aug	2020-Dec	2020-Feb	2020-Jan	2020-Jul	2020-Mar	2020-Nov	2020-Oct	2020-Sep	2021-Apr	2021-Jan	2021-Jun	2021-Mar	2021-May
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__27287bp__000498||full	1.8358865	4.5527883	2.8998897	0.3854039	6.6313586	6.2583137	4.1540346	1.995616	0.7586938	1.5695947	2.6039836	1.8953438	6.526929	1.323034	5.4625926	3.2647643	3.8637316	0.49043655	8.832879	5.442104	9.986203	5.8452525	4.339326	4.69545	1.7217815	1.8975925	1.3322474
2019-Jul-viral-fraction__viral-spades-short__as-yet-unknown__57051bp__000047||full	0.43927354	1.1042112	0.5541712	0	4.491926	0.4246291	0.5025686	4.079466	1.4306614	0.28332067	2.5342314	0.58495355	1.9126688	1.6559058	0.41330996	0.3856144	0.20521855	0.83658683	0.08550776	0.7779657	2.1553912	1.9746742	0.25006235	0.29914558	0.5585882	0.078686774	0.18936494
2019-Jan-viral-fraction__viral-spades-short__as-yet-unknown__53636bp__000093||full	0.39373758	3.019093	3.762732	0.19081482	0	1.6379137	1.7747072	0	0	1.2367837	0.14363442	0.19993028	0	0.10767751	0.070936486	0.19433762	0.25745755	0	0.10731831	0.061526608	0.049368005	0.15167116	0	0.063134216	0	0	0
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__40635bp__000119||full	1.0492725	0.6209272	0.59141296	3.2261524	0.12128342	0.65225524	0.86165947	0.1186023	0.16207564	0.604088	0.5492258	0.9627631	0.7721217	36.69948	13.069351	1.232932	0.78101885	0.34108537	1.4790335	12.61532	18.291786	17.580542	4.9188776	9.44375	2.0725276	2.704397	2.9378705
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__51097bp__000084||full	39.115967	6.848379	6.243445	19.60596	35.879745	7.3568907	7.619954	5.0864897	4.0763326	9.99192	3.490095	36.763897	61.877586	30.039307	6.5897346	25.06928	31.55278	26.029753	21.658245	6.046122	11.175235	15.960247	6.205573	7.506334	3.6904898	9.694761	6.5201664
2020-Dec-viral-fraction__viral-spades-short__as-yet-unknown__23509bp__000498||full	0.11277774	0.05295487	0	1.6510004	0.052533697	0.52991146	0.12398804	0.17659873	0.058191966	0.28293148	0.07314802	0	0	0	2.8694746	0.6854154	0.32710737	0	0.60433114	0.26770926	0	0	0.54558057	2.9590375	0.48542845	4.983584	0.69328094
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__23381bp__000500||full	0.29328063	2.0768142	2.755652	0.23233722	0.85898256	1.1392622	1.1166055	1.866865	0.82759583	0.6691514	0.8030887	0.39853412	0.8926129	9.807952	11.7370615	0.64074355	0.5823724	3.9974744	0.5812899	13.786518	14.932801	11.244534	1.560531	12.642566	1.9514346	4.434848	2.7037709
2019-Jul-viral-fraction__viral-spades-short__as-yet-unknown__39406bp__000136||full	0	0	0	0	0.38447246	0	0	1.3766139	0	0	0	0	0	0.8885277	0	0	0	0.34574595	0	0	0.2660632	1.3463086	0	0	0	0	0
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__31645bp__000377||full	26.964334	13.887073	17.960075	0.99571216	55.972492	6.9154663	7.739231	31.944574	3.6688223	7.4696546	2.7673843	41.814606	85.03555	15.191582	5.9753156	6.560948	7.4504676	9.81933	3.772372	11.850912	21.098726	19.485174	5.6905575	5.476811	6.1830964	4.49189	6.9912796
2019-Mar-viral-fraction__viral-spades-short__as-yet-unknown__34084bp__000363||full	0.13890736	0	0	0.50988394	0	0.9779869	0.78304476	0	0.10823696	0.964474	0.32873374	0	0	0	0	0.91996354	0.7966772	0	0.6015464	0	0	0.041760925	0	0	0	0	0
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__38130bp__000243||full	1.0287482	0	0	0	0	0	0.06447296	0	0	0	0	0	0	0	0	1.29107	0.09725663	0	0	0	0	0	0	0	0	1.1926726	0
2021-May-viral-fraction__viral-spades-short__as-yet-unknown__19957bp__000530||full	0.8824806	1.5575413	2.049127	0	1.9498891	0.8096813	0.7639952	3.4153397	8.5129175	0.34319514	5.029882	1.4830145	2.5781171	3.1456788	0.49936482	0.6681097	0.46271104	2.8214905	0.47907385	1.2513123	2.2919474	4.311017	0.5051284	0.827088	7.8505335	0.18057816	1.8402088
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__19013bp__001185||full	0.1615046	2.0185604	2.1576526	0	1.0022835	0.9959958	0.9458713	0.86840916	0.3560041	0.2324794	0.06861352	0.2561911	1.0545207	0.5486383	0.52672	0.17218624	0.23985027	0.69173	0.11496268	0.7412999	0.6797938	1.0652581	0.10728263	0.51575965	0.19608419	0.13655958	0.06530408
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__25827bp__000508||full	1.215723	0	0	0.11428444	0.38028333	0	0	0.19649965	0.7247528	0	19.492607	0.102192275	0.6435364	0.7404038	0.114541665	86.65374	80.9838	1.6604092	6.303141	0.26970023	0.28890923	0.23042908	4.2724113	0.12762764	0.71101844	1.1087788	1.466163
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__45023bp__000184||full	1.633658	3.3914156	4.6966424	0	0	1.6056297	2.4321313	0	0	0.41905567	0	2.6981714	0.15330382	0	1.6887474	0.62675714	0.77267754	0	0.1900997	1.1227881	0.23797467	0.04722479	0.107621685	1.2625465	0	0.20531973	0
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__30913bp__000323||full	1.024298	0.51471025	0.6192063	14.991341	0.8476905	4.411253	3.0433922	1.3533889	0.7864954	6.6476684	3.5081744	0.45278254	0.92978066	0.88657725	0.79611146	10.22768	7.2836065	2.0725188	12.220867	0.46302024	0.43767965	0.7154	1.2999927	1.4289918	0.5515669	2.3420312	1.2644873
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__48139bp__000072||full	0	0	0	0	0	0	0	0	0	0	0	0.14452139	1.722583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__23084bp__000819||full	2.4783509	1.5252405	1.3468584	0.059181437	0.040863544	1.7434283	2.754947	0	0.18429545	0.5191051	0.26855308	1.7731704	0.089554824	0.20516992	0.21547756	3.6383247	2.484523	0.18275112	4.8632336	0.11058969	0.15839502	0.18655975	0	0.15073353	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__32122bp__000342||full	4.41709	0.49042088	0.34034863	2.0972831	0	1.3797426	1.5644742	0	0.14320558	0.7870272	0.20998174	2.2015984	0.038025986	0	0.60149276	6.940948	5.125386	0.082301944	3.531976	0.38071525	0.14774194	0.06001706	0.09181273	0.31683013	0.052661322	0.14208865	0.051126756
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__28714bp__000423||full	0	0	0	0	1.1123512	0	0	0	0	0	0	0	0.37634254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__63123bp__000035||full	22.226871	6.6596828	11.199617	0.3855327	1.1493664	1.2899412	2.4741898	1.3932106	0.11966735	0.51967925	0.16254239	93.11309	0.93386304	5.2985477	2.2240307	9.120648	8.080939	0.3712024	3.606813	2.8467004	6.646592	3.9824967	0.7641709	1.9042474	0.2554916	1.0170838	0.40788934
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__30270bp__000410||full	1.8458406	0.04685057	0.042672552	0	23.927095	0	0	1.4221128	0.33411482	0	1.0559819	2.6402915	23.373465	0.34284338	0.09692019	0.8786438	0.9763285	0.117976174	0.28992876	0.12038528	0.33166638	0.4478521	0	0	0.5128659	0	0.21072903
2021-Jun-viral-fraction__viral-spades-short__as-yet-unknown__45745bp__000058||full	1.7269076	0.7403491	1.0747079	0	16.887558	0.51126224	0.78539515	12.750416	19.343279	0.25342426	13.258915	4.4172425	10.431974	1.004441	1.6537863	1.167111	1.0648869	0.86752	0.5186871	1.8702989	4.024196	1.7148981	0.35479775	1.2726344	6.4737697	0.51374567	0.31114244
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20684bp__000984||full	0.1869836	4.3239913	6.025057	0.09281092	0	2.6982317	4.3351526	0	0	0.6133817	0.07103921	0.46877238	0	0	0.60882545	0.08705965	0.099097945	0	0	1.0334182	0.7787016	0.07186301	0	0.219458	0	0	0
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__24644bp__000630||full	0	0	0	0.27761427	0.047845762	0	0.053715587	0	0	0	0	0	0.0928979	0.13780807	0.13246912	0.1926562	0.11942396	0.2599281	3.0392478	0.055929985	0	0.07677271	0.24946743	0.105327055	0.35933477	0.33008102	0.20350868
2019-Jan-viral-fraction__viral-spades-short__as-yet-unknown__19663bp__001210||full	0.59298027	4.6240616	5.743454	0.5807047	0.73825216	2.199405	2.7724783	0.73808795	0.56806785	0.66734445	0.365786	0.37346077	1.0254102	2.8413725	0.890255	0.433804	0.47321028	1.8540165	0.4711105	1.1029456	1.9353787	1.7335583	0.08377642	0.6293641	0.25707704	0.25399923	0.17851493
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__41294bp__000197||full	10.293605	1.7702929	1.4681641	0	4.0200076	1.6407789	1.2220857	2.262202	1.364002	0.84759796	1.8689815	12.03459	1.3173304	0.93124014	6.675431	8.806485	9.763065	1.2951168	2.5089607	9.506492	14.748139	2.325326	2.9894133	7.166487	2.2656012	3.1667755	2.9034762
2021-Jun-viral-fraction__viral-spades-short__as-yet-unknown__47929bp__000052||full	0	0	0	0	0.42076823	0	0	0.5685481	4.894661	0	111.989075	0	0.04588775	0	0	0.12453135	0	0.101370096	0	0	0	0	0	0	60.01137	0	1.7272824
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__37779bp__000188||full	0.9510836	2.2875147	2.7369597	18.88254	1.6190877	6.184378	4.5955606	1.9144886	1.3626019	3.2832143	1.0137434	1.0158079	2.5068803	1.4801676	2.4080904	3.3016236	4.304214	0.9967262	8.485368	2.088536	1.4581763	2.6558547	1.8774554	3.5463116	1.8961644	3.4837935	1.8784119
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__43451bp__000095||full	6.772978	2.9397714	2.1636722	51.02665	1.7489743	22.383162	14.154171	2.9684374	6.0992293	31.496506	14.755862	3.9348662	3.0555134	0.9985253	7.918736	9.28153	8.626352	1.5068709	8.416503	2.4065738	0.9832924	0.78542316	8.345155	12.860023	3.590543	16.033957	5.9009285
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__16679bp__001366||full	0.042588398	0.33802405	0.33331877	0	2.8594987	0.3157406	0.21959516	1.2894996	0.19197647	0.078097634	0.56257653	0.04981348	1.6217347	0.3936666	0.19855413	0.09509771	0.12592599	0.12992883	0.04299948	0.34248278	0.19071715	0.49364388	0.074379504	0.1153952	0.5533129	0	0
2021-Apr-viral-fraction__viral-spades-short__as-yet-unknown__26914bp__000371||full	0.23687054	0.22636293	0.19747807	0	1.0454614	0	0.13821594	0.71627253	0	0.13946557	0	0.072479345	0.07993888	0.62868226	0.42448813	0.6873687	0.31784317	1.1821111	0.06524456	0.52789515	0.15392917	0.09101152	2.9268227	0.99081767	0	1.235059	0.2890025
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__52679bp__000054||full	0.4841422	0.5543537	0.7585275	0	12.814476	0	0.21726184	1.2053052	0.53951645	0	0.5708062	1.0144942	9.951839	1.5840175	0.13293876	0.3964706	0.7387389	0.25628605	0.20785955	0.25389874	0.6751087	4.4049172	0	0.092714995	0.16868941	0	0.089632936
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__39378bp__000207||full	4.9258957	5.444444	5.2710648	4.215441	0.3145007	5.1290956	6.442067	0.33396193	0.45111284	1.486049	0.6067788	8.549326	1.0582013	0.46172932	6.216042	7.82172	7.929171	1.3023508	7.814005	4.1702375	0.796619	0.60721695	3.3321009	7.248236	1.5304171	3.2567992	2.3257756
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__31944bp__000412||full	0.10710714	4.0333095	4.8320203	0	0.38972	0.7697929	1.417227	0.10841633	0	0.14744788	0	0.16761702	0.111309126	1.742699	0.104101084	0	0	3.9105966	0	0.33470482	0.97946584	2.2617028	0	0.06327401	0	0	0
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__19916bp__001024||full	0.042201355	0.31129283	0.31265807	0.5836126	0.116118886	0.5119867	0.46528155	0.117471956	0.049401075	0.2184307	0.13548326	0	0.15527342	0.958197	1.0283769	3.8845224	2.0439878	0.9209947	16.013676	0.5989984	0.6765842	0.8382633	0.38995737	1.0809772	0.45880577	0.709135	0.33282253
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__20289bp__000929||full	6.193169	1.2160822	1.491037	0.089701064	6.970033	0.88244486	0.89402455	0.59124595	0	0.1932659	0.08285387	3.71739	2.253933	0.81547546	0.2781054	2.8566365	5.797322	0.16420671	0.9659575	0.24331877	0.48891914	1.7228346	0.18169639	0.1954206	0.09570703	0.07572183	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__33744bp__000247||full	2.703387	2.0568511	2.0613863	38.947376	2.8647435	7.9702687	5.7088017	3.600798	2.9967399	15.848538	6.977758	2.1996114	3.3817651	3.5801961	2.3455045	3.98914	4.1332655	4.4310994	6.750213	1.9008913	2.443387	3.0403793	1.608852	2.6273263	0.94360816	2.6176913	1.5213826
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__26127bp__000320||full	0.3905596	0.25696823	0.2940683	0	2.4951656	0	0.16816294	1.6831269	2.060941	0.07307376	0.7832432	0.7796039	2.5117216	0.080615215	0.051594224	0.26610783	0.43363333	0.15766181	0.37632245	0.087838866	0.07693591	0.12609527	0.047368195	0	0.77202034	0	0.12670699
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__15118bp__001242||full	0	0	0	0	0.15901496	0	0	0.04363249	0	0	0	0	0.04068578	0.055017248	3.0181968	0	0	0	0	2.3461945	6.2083893	3.344601	0.2692197	1.5237911	0.062170584	0.29848042	0.1506817
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__137892bp__000003||full	2.2057693	7.3612847	8.884428	0.5643719	0.11242566	2.673981	3.8951871	0	0.039636556	1.984655	0.107697725	1.6613983	0.8792144	5.062336	1.7440078	3.1510754	3.432434	0.075352035	1.5438274	1.8943838	1.6589849	3.3339772	0.93942446	1.1156185	0.06308089	1.2843932	0.37163115
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__63097bp__000033||full	0	0	0	0	0.38747054	0	0	0.35655427	0	0	0	0	0.3456232	0.7771163	0	0	0	3.0405486	0	0	0	0.05339987	0.04901876	0	1.035832	0	0.41072986
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__18021bp__000688||full	0.04063868	0.65560275	0.7419203	0	5.441694	0	0.37281314	11.780514	43.246307	0.07032064	214.93678	0.07747744	0.8206114	3.321958	0.12669593	0.41700414	0.1232439	6.165175	0.21797691	0.09696126	0.3402596	1.6079516	0	0.08519009	15.474497	0	1.055248
2021-Apr-viral-fraction__viral-spades-short__as-yet-unknown__29357bp__000311||full	0.13973294	1.1707307	1.2660576	0	1.4629078	0.82076335	0.65209454	0.81581426	0.1383867	0.20628266	0.12342425	0.15639375	0.9147826	3.0661705	3.560818	0.19203523	0.21774481	3.0313625	0.31290066	9.492246	12.986684	13.373315	1.9230943	8.553011	1.2271192	1.9219964	1.5200948
2020-Feb-viral-fraction__viral-spades-short__as-yet-unknown__29068bp__000405||full	0.112369046	0	0	0	0	0	0	0	0	0.040660635	0	0	0	0	0.4822131	1.2787044	1.028708	0	0.40882197	0.22661331	0	0	0.1673446	1.0304266	0	0.2993727	0.04861949
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__35524bp__000231||full	0.05963079	0	0	0	17.27428	0	0	2.6483622	0	0	0	0	9.484308	0.07247154	0	0	0	0	0	0	0	0.67620564	0	0	0	0	0
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__17670bp__001289||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7020548	0	1.0773964	1.2262084	0.038503945	3.6849034	0	0.08414665	0.5954836	0.10512837	0.81076664	0	0.1783222	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20038bp__001054||full	0	1.5830843	1.3358808	0	1.1698278	0.91161484	0.49109632	0.5269215	0	0.19854324	0.21516341	0.23792475	0.21237706	0	0	0.24661487	0.24586406	0	0.1789795	0.100712076	0.13324161	0.233471	0.06911878	0	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__27441bp__000477||full	0.8339572	0	0.050671797	0	0.36372167	0	0.08335665	0	0	0.06363137	0	1.6375155	4.335007	0	1.5132525	0.53302574	0.37126514	0	0.1723215	1.8128996	3.29818	0.39563808	0.12214349	0.5529848	0	0.20449741	0.07873745
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__28302bp__000313||full	0.68212676	1.2236528	1.3816972	0	0	0	0.722268	0	0	0.12514906	0	0.96902543	1.5221224	0.14081079	2.0189524	0.87056136	0.8265671	0	1.1121613	2.8078291	10.772421	7.0354037	0.17391276	1.0706389	0	0.35621753	0.10846379
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__20883bp__000521||full	0.21042036	0.42599455	0.23533985	0	1.5603647	0	0.15137577	5.9787292	22.648838	0.090788245	1.4945898	0.15749454	0.9168098	0.6931778	0.13363178	0.2250863	0.11977966	1.7154242	0.082912646	0.14503646	0.15706038	0.31411248	0	0.09445781	0.3365772	0	0
2019-Jul-viral-fraction__viral-spades-short__as-yet-unknown__28741bp__000303||full	0	0	0	0	1.4049542	0	0	2.7375524	0	0	0	0	0.3323015	0.9537719	0.27936614	0	0	1.0961406	0	0.5255153	0.4475765	0.759557	1.0215752	0.2084688	2.7036724	0.062653795	2.156623
2021-Jun-viral-fraction__viral-spades-short__as-yet-unknown__34541bp__000121||full	1.0521685	2.4431598	2.3071098	5.8687506	1.8416326	3.6226628	3.0177765	1.9823487	0.8521931	1.7678115	1.545683	0.88147384	2.3781896	2.3451455	1.8508735	2.1710896	2.8113863	3.564949	3.2824762	1.4444097	1.7234774	2.3834116	3.5517325	2.3331501	10.540558	2.7982585	3.7574172
2019-Jan-viral-fraction__viral-spades-short__as-yet-unknown__34160bp__000344||full	0.8351866	15.740941	18.385767	6.6906223	1.860732	10.994334	11.706388	3.2123594	1.1670725	7.2916045	3.6274748	0.68160754	1.2670741	1.4085144	0.27064702	0.7266667	0.7448026	0.9864503	1.5642116	0.25704733	0.48668146	1.0322806	0.36404544	0.27183118	0.95406777	0.3206745	0.4473116
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__32762bp__000270||full	0.7502688	2.1980333	2.094519	9.847704	0.2830312	5.1687036	4.0477724	0.5696763	0.6475651	1.7400783	0.38250569	0.34120598	0.27063704	0.11247002	1.1946695	1.6626801	2.056495	0.11006785	1.9815478	0.5871902	0.25583687	0.25765938	0.29578635	1.2215886	0.2913187	0.65760285	0.2431879
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__39999bp__000157||full	0	0	0	3.1696637	0	0	0.21769433	0	0.10316469	0.21126659	0.2628465	0	0	0	0.08354169	0.692289	0.46300927	0	2.6687832	0	0	0	0	0.12559351	0	0.114633426	0
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__35126bp__000282||full	0.09110852	0.19981928	0.22112277	6.1224813	0.19086868	0	0.26702783	0.28092408	0.16207646	0.18576466	0.33506852	0.079906404	0.1624565	0.27106118	0.34150177	0.8943715	0.80071276	0.2522025	3.1150649	0.21946727	0.2601913	0.30876794	0.11057935	0.35226867	0.51688427	0.21641019	0.20710689
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__21981bp__000813||full	0	0	0	0.49225622	0.26647153	0	0.06267909	0.23630325	0.14214696	0.0803399	0.06746099	0	0.23705503	0.16185507	0	0.07925396	0.06915064	0.81187415	2.843709	0	0	0.08238192	0.58201414	0.05629057	0.1976264	0.66962725	0.27129617
2020-Aug-viral-fraction__viral-spades-short__as-yet-unknown__55060bp__000050||full	1.8099866	1.6467869	1.9396394	1.8073721	19.192104	1.8033719	2.126668	7.9851313	0.2066319	2.2084215	0.3187112	2.4786775	14.156879	12.445913	0.76631564	0.6152075	0.9117481	0.09108717	0.38122025	0.6717923	1.3152702	2.9552429	0.3373807	0.43185338	0.087805994	0.25895026	0.098891854
2021-Mar-viral-fraction__viral-spades-short__as-yet-unknown__40863bp__000126||full	2.5483007	1.948595	2.0639567	0	1.5160606	2.510493	2.235861	2.780335	2.1940448	2.0595	1.9554973	1.9020672	1.0544188	0.41271204	0.4914732	1.98428	1.7366794	1.0504221	0.51077974	0.36912575	0.26045206	0.52494514	1.7880116	0.5117985	0.9261014	1.3265649	1.561515
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__27211bp__000592||full	1.366051	2.763362	1.9601421	1.897029	0.03186985	2.489963	3.6118548	0	0.12453789	0.7663364	0.35770947	0.1915429	0	0.09042121	5.532874	2.4659412	1.8291618	0.13574217	2.1822877	2.411741	1.2037158	1.5021724	1.9640574	6.267711	0.45092535	3.0559585	1.2186662
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__19639bp__001019||full	2.3067186	0.9854879	1.0974886	0	7.6815705	0.306228	0.390199	1.976409	0.5124952	0.136122	0	4.634774	2.635988	0.93377256	1.2567102	0.85105544	1.5109915	0.70925653	0.26981223	4.5263085	11.039095	4.67953	0.1712593	1.0553489	0.36604527	0.16529714	0.06993602
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__32131bp__000223||full	0	0	0	0	0	0	0	0	0	0	0	0	0	9.957509	4.0864177	0	0	0	0	8.671068	27.782751	23.03807	1.2434435	3.778773	0.59609246	1.3711736	0.7119992
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__41734bp__000104||full	1.8832335	2.1999576	2.9832022	0.12400551	34.326923	1.4760898	1.8135601	51.616573	31.423536	0.71807635	27.217255	5.63746	24.881498	4.1083946	7.5059705	1.7329911	1.6140409	6.8980618	1.297735	9.912194	19.171606	8.095881	2.5231912	7.374241	25.815329	2.9477966	2.1211603
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__30052bp__000229||full	0.22262464	0.15056387	0.11912973	0	2.4233844	0	0.11760152	3.2309082	16.576523	0	30.600595	0.2037874	18.118916	4.490515	0.2615378	0.5195267	0.5728649	2.0992136	0.24430613	0.23018014	0.51399887	1.8834137	0	0	78.93889	0	4.9762673
2019-Mar-viral-fraction__viral-spades-short__as-yet-unknown__15687bp__001797||full	0.5171969	2.256839	2.3248866	2.208935	0.51111215	2.674234	2.243946	0	0.21892747	0.927959	0.64678204	0.8220577	2.531596	0	0	0.98545676	1.4300942	0	1.0980985	0	0	0.08844475	0	0.058119997	0	0	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__19352bp__000801||full	0.23107263	2.6267378	3.5390732	0.61394393	2.6404793	2.3350692	2.4175563	4.9383497	0.64420485	0.7376152	0.44130853	0.26144966	1.4533505	1.3321362	0.1708403	0.92882794	0.6707613	0.71104753	0.46247113	0.20818664	0.51709074	0.48168534	0.16123463	0.22315821	3.4802709	0.22399881	0.24614894
