	X1.2018-Nov	X2.2018-Dec	X3.2019-Jan	X4.2019-Feb	X5.2019-Mar	X6.2019-Apr	X7.2019-May	X8.2019-Jun	X9.2019-Jul	X10.2019-Aug	X11.2019-Sep	X12.2019-Oct	X13.2019-Nov	X14.2019-Dec	X15.2020-Jan	X16.2020-Feb	X17.2020-Mar	X18.2020-Apr	X19.2020-May	X20.2020-Jun	X21.2020-Jul	X22.2020-Aug	X23.2020-Sep	X24.2020-Oct	X25.2020-Nov	X26.2020-Dec	X27.2021-Jan	X28.2021-Feb	X29.2021-Mar	X30.2021-Apr	X31.2021-May	X32.2021-Jun
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__53295bp__000051..full	3.848832	3.9384432	3.9264936	3.3549924	3.5781465	0.16383038	4.210816	2.249206	5.294049	3.8670704	4.4473915	4.04043995	3.6334884	3.2861855	2.8814294	3.5275476	3.1308117	3.242214325	3.35361695	3.465019575	3.5764222	2.7233505	1.8204644	2.0035298	1.732161	1.8337734	2.607373	2.5852306	2.5630882	2.6163104	2.359318	1.5745683
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__53109bp__000054..full	4.799439	4.513815	4.652634	4.5479794	4.2096715	0.35397902	3.134004	7.2247057	5.053954	4.0973225	3.188441	2.71964395	2.2508469	4.362498	4.168317	5.6394506	16.006495	14.627367375	13.24823975	11.869112125	10.4899845	6.3529415	12.562994	17.071152	13.360035	16.395271	12.156924	11.024819	9.892714	10.200811	6.6485863	4.609078
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__51710bp__000062..full	1.8061149	1.5212522	1.6618276	1.5383159	0.9002439	1.0775768	0.29036188	0.13158262	0.12272428	0.12593383	2.0832133	1.8775813	1.6719493	1.6300608	1.9362172	3.2519507	1.3228287	1.05653485	0.790241	0.52394715	0.2576533	0.16618071	3.0410542	7.9057865	7.7140265	8.288071	7.484826	5.0755009	2.6661758	4.8407974	2.487095	1.1646364
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__48987bp__000075..full	18.922388	16.296913	13.473273	11.980572	11.2058325	1.9647187	5.8368325	3.4701784	10.528875	11.380012	15.763987	12.3790095	8.994032	6.407727	5.9221635	5.4031816	5.8345428	6.81575185	7.7969609	8.77816995	9.759379	9.440602	17.47823	29.089117	24.023018	17.211636	18.455864	15.493536	12.531208	13.677484	16.85996	11.115724
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__48179bp__000081..full	6.006098	5.65513	6.353331	7.006418	7.5986943	12.491731	4.9445143	14.228384	17.294962	15.935569	15.934548	13.7794965	11.624445	11.183345	10.904803	9.770185	8.594119	9.13825375	9.6823885	10.22652325	10.770658	8.658779	8.476786	8.142069	6.053341	5.4659576	5.712729	7.13228	8.551831	10.921118	10.072101	8.924808
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__46549bp__000089..full	8.164757	7.8298426	6.328946	6.7418485	4.198098	9.271897	1.0557702	0.69842	1.5486511	1.1197063	1.3293045	1.35642855	1.3835526	3.1988523	10.038362	10.5204	10.698946	8.62489175	6.5508375	4.47678325	2.402729	1.5124323	2.3768196	2.3127866	2.565116	4.137534	5.565506	12.792818	20.02013	16.891195	12.846327	5.2519045
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__44338bp__000102..full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7090227	1.07661745	1.4442122	1.889875	0	0
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__42798bp__000112..full	4.735903	4.6400414	3.7031255	2.7246835	1.3446455	2.4101737	0.7823137	0.34417394	0.30365384	0.5417508	3.4759007	4.8668952	6.2578897	3.1868808	2.7470534	3.8967006	2.8047583	2.29968015	1.794602	1.28952385	0.7844457	26.4476	15.375423	12.488287	11.789141	13.339782	9.932491	6.94880075	3.9651105	4.574448	2.609267	2.0368478
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__42534bp__000114..full	0.12832598	0.15384348	0.44397855	0.7221244	0.3089414	0	0.25951865	0	0	0	0	0	0	0	0.6361846	0.49916422	1.5744743	1.180855725	0.78723715	0.393618575	0	0	0.059733402	0.052440792	0.2284394	1.3543271	2.6326826	1.9865773	1.340472	1.8250132	0.4971674	0.4122253
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__41134bp__000127..full	2.922837	2.8616335	3.0461566	3.7102509	3.2100968	5.278135	1.7193518	0.39554316	1.460001	1.2738614	1.8042974	1.38058945	0.9568815	1.467919	1.7040921	1.2936454	3.0351648	2.677571625	2.31997845	1.962385275	1.6047921	1.6931282	2.0700583	2.0566185	2.7430215	3.739028	4.3684287	5.0521116	5.7357945	6.417791	5.2799416	2.6174552
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__39416bp__000144..full	0	0	0.51187474	0.52998453	1.2960876	0.62957734	0.3203753	0.11575888	0.040102288	0	0.03858526	0.10033402	0.16208278	0.41843864	1.3279495	1.1376959	0.99928325	0.9180089875	0.836734725	0.7554604625	0.6741862	0.20336391	0.043391347	0	0.14552923	1.2415115	2.3006275	2.13068275	1.960738	1.09178	0.61502904	0.10996554
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__37862bp__000160..full	1.5991611	1.7296723	2.413326	3.5272822	2.3199847	0.16608706	1.4267305	0.48023197	0.3231	0.19207244	0.15883242	0.196451895	0.23407137	0.24087596	0.23774461	0.14283845	0.07201623	0.0739081275	0.075800025	0.0776919225	0.07958382	0.06986476	0.15038344	0.14471787	0.24456826	0.3780881	0.64893246	1.32733108	2.0057297	2.7514596	2.8247385	1.7535543
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__37024bp__000168..full	0	0	0.06931767	0	0.117493086	0	0	0	0	0	0	0	0	0	0	0	0.15079963	0.1130997225	0.075399815	0.0376999075	0	0	0	0.6434145	1.3336264	2.2352796	2.920335	2.57847725	2.2366195	3.25084	0.8507602	0.41122258
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__36985bp__000169..full	0.112781495	0.10780948	0.3420843	0.26330844	0.14890958	0.37522885	0.06330615	0	0.08387475	0.11435639	0.14088823	0.158100495	0.17531276	0.19191566	0.4112725	0.59240806	1.2018182	0.96884008	0.73586196	0.50288384	0.26990572	0.13523498	0.63333684	0.5397274	1.0959498	3.630196	5.509764	6.71767465	7.9255853	4.8592653	3.319402	1.9442147
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__36436bp__000178..full	0.34819278	0.3915753	0.3769067	0.48545066	0.2554891	1.0007378	0.13678591	0.06875573	0.6822589	0.48750573	0.6203574	0.405260625	0.19016385	0.11807532	0.23699674	0.28189155	2.7535245	2.43116175	2.108799	1.78643625	1.4640735	1.0791899	1.7378021	3.3764207	3.221332	2.44819	2.5771341	4.5381224	6.4991107	10.329123	8.788154	4.999545
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__35960bp__000185..full	0.5747921	0.52894473	1.613988	2.194361	6.191535	3.2846084	2.7090178	1.0040687	1.0362345	0.81427556	1.0632533	0.91945172	0.77565014	1.6253134	4.580947	6.175984	8.995803	7.2874115	5.57902	3.8706285	2.162237	1.9775941	1.1954867	1.0268675	1.039001	2.7614725	3.5105186	5.7539146	7.9973106	8.351132	4.7667494	3.0729957
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__35742bp__000188..full	2.1841528	2.189435	3.2366564	2.5862434	1.5937327	1.3775572	0.48946482	0.19396597	0.057960574	0.047250945	0.060469635	3.3911358175	6.721802	6.1114755	5.8431764	8.88769	3.8669908	3.034389985	2.20178917	1.369188355	0.53658754	0.20781839	0.9689841	2.163163	2.6547205	3.3184762	3.003652	2.2374881	1.4713242	1.579191	0.79899275	0.5092681
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__33691bp__000215..full	1.4877133	1.3553379	1.3473319	1.3760533	1.0201732	1.3814917	0.97258455	1.4324586	2.1097262	2.0665703	2.185259	1.6098158	1.0343726	0.9745847	1.2469074	1.0875473	1.1394442	1.3784954	1.6175466	1.8565978	2.095649	1.8757242	1.751207	2.4699872	2.6187572	3.530025	4.0364413	4.19934615	4.362251	4.8837423	4.2212763	3.1176913
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__33561bp__000219..full	0.87956685	1.0665451	1.258181	1.2847385	1.2441853	1.3675418	0.83222437	0.3338721	0.567202	0.20082854	0.45562127	0.504368785	0.5531163	0.881469	0.18695268	0.48573107	0.38238344	0.523996795	0.66561015	0.807223505	0.94883686	1.0174466	0.46361744	0.5492917	0.97960603	1.0680368	0.958607	1.46848425	1.9783615	2.9344099	0.6976715	0.2427045
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__33356bp__000228..full	0.9974447	1.4624268	3.096062	14.78792	9.878294	65.73331	6.959506	2.4564176	0.46441588	0.2872209	0.19978608	0.136420927	0.073055774	0.049780034	0.21745326	0.15452194	0.3324298	0.8890243	1.4456188	2.0022133	2.5588078	0.39273942	0.52135414	0.23483047	0.28887245	0.42569894	1.5801516	15.8688978	30.157644	30.38907	14.151532	6.582886
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__32892bp__000237..full	0.7096788	0.7132045	0.6094064	0.504832	0.09433416	0.25083953	2.703226	3.384826	1.2025268	0.62441665	0.58639985	0.395377215	0.20435458	0.13534439	0.17271829	0.26132235	0.34770295	3.2934839625	6.239264975	9.1850459875	12.130827	1.4802116	1.0829867	0.5204885	0.36355153	0.3302616	0.40671808	0.46354637	0.52037466	10.640284	17.989569	26.146168
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__31868bp__000258..full	0	0	0.21532774	0.29123396	0.20601445	0.4215468	0.05388099	0	0	0	0	0	0	0.1545864	2.5842075	2.6069522	2.8521729	2.16528523	1.47839756	0.79150989	0.10462222	0.06415974	0.049757928	0	0.12275055	0.64649004	1.245136	1.4368043	1.6284726	0.6033989	0.3656822	0.17957504
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__31464bp__000264..full	1.8064506	1.2182298	1.564783	1.617271	0.4327139	0	0.096995845	0	0.054718025	0.0386848	0	0	0	0.051898353	2.380461	3.1759887	1.5611289	1.197893635	0.83465837	0.471423105	0.10818784	0	0.29276064	5.397572	6.8065553	6.7031136	5.25244	5.01794675	4.7834535	7.621937	1.0984368	0.28790027
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__31397bp__000266..full	18.169903	18.107174	19.989254	23.443546	11.1163	15.876633	6.448223	4.687253	7.450136	10.387922	15.947256	10.81695435	5.6866527	5.96658	11.70128	10.56081	12.575915	10.43475365	8.2935923	6.15243095	4.0112696	4.907142	6.664789	6.687287	8.842924	16.715445	20.72429	17.951175	15.17806	9.719014	12.61328	8.916174
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__31307bp__000268..full	1.1088771	0.8767963	0.8063204	0.89504874	0.28344446	0.102902375	0.26401436	0.29838404	0.86814606	1.5380348	1.8677152	1.75159915	1.6354831	0.93123704	1.6697766	1.141256	2.3197908	2.075697025	1.83160325	1.587509475	1.3434157	5.907618	31.910437	24.94638	18.096172	11.295905	9.958003	6.85597275	3.7539425	2.1344182	1.4823756	1.3551672
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__30772bp__000280..full	0	0	0	0	3.168412	0.07011549	2.2265024	1.154538	0.056601256	0.11495113	0.06606881	0.033034405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.277952135	0.55590427	1.4330353	0.58774066	0.12759677
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__30405bp__000293..full	0	0	0.038865276	0	0.18052678	0.36535403	0.078103535	0	0	0	0	0	0	0.030388946	1.2165092	3.677754	8.767314	6.770882265	4.77445053	2.778018795	0.78158706	0.17717592	0.0598209	0	0.12599942	0.8245685	2.5521657	4.0371321	5.5220985	4.523646	2.0652037	1.0996943
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__29357bp__000311..full	1.2660576	1.1707307	0.65209454	0.82076335	0.20628266	0	0.12342425	0.1383867	0.81581426	1.4629078	0.9147826	0.535588175	0.15639375	0.13973294	0.21774481	0.19203523	0.31290066	0.99251612	1.67213158	2.35174704	3.0313625	3.0661705	13.373315	12.986684	9.492246	3.560818	8.553011	5.2375037	1.9219964	1.9230943	1.5200948	1.2271192
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__29311bp__000314..full	0.95253897	0.7568998	1.8076559	2.6408772	2.9661112	0.36730078	1.1730791	0.45560583	2.6640866	1.8592062	2.2221382	2.183061	2.1439838	1.9318608	2.2015355	1.9394331	2.0993164	2.17569665	2.2520769	2.32845715	2.4048374	1.6622411	1.6923257	1.026744	1.1040331	1.8447816	3.1856627	6.82536635	10.46507	8.111444	6.183182	2.3773034
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__29165bp__000316..full	0.40389585	0.36452615	0.8401345	0.7996865	0.50872743	0.6636879	0.29381275	0.10439946	0.15453574	0.17227107	0.3942303	0.283872765	0.17351523	0.14961512	0.26447916	0.372781	0.22981678	0.198377295	0.16693781	0.135498325	0.10405884	0	0.115306295	0.39314583	0.6201441	1.5375398	1.4230901	1.08010105	0.737112	0.8322822	0.44983262	0.25834215
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__29149bp__000317..full	0.5193927	0.9384543	1.7779735	1.17652	0.37789905	0	0	0	0	0	0	4.9084945	9.816989	6.5393386	4.5092134	3.7000418	1.0267949	0.770096175	0.51339745	0.256698725	0	0	0	0	0.24442713	2.3886676	2.5738502	2.07260305	1.5713559	0.9819779	0.24383554	0.11177763
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__27728bp__000348..full	0.07599683	0.0781035	1.0239899	2.0728006	1.7318661	0.19003668	0.97229457	0.43432558	0.18361434	0.08751676	0.070241645	0.0351208225	0	0.09303321	1.7355685	2.7489493	8.143759	6.1959839075	4.248208815	2.3004337225	0.35265863	0.18580222	0.1536871	0.099908434	0.20653665	0.87147325	1.6823208	2.3106316	2.9389424	1.6514944	1.0429236	0.75209063
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__26914bp__000371..full	0.19747807	0.22636293	0.13821594	0	0.13946557	0	0	0	0.71627253	1.0454614	0.07993888	0.0762091125	0.072479345	0.23687054	0.31784317	0.6873687	0.06524456	0.344461195	0.62367783	0.902894465	1.1821111	0.62868226	0.09101152	0.15392917	0.52789515	0.42448813	0.99081767	1.112938335	1.235059	2.9268227	0.2890025	0
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__24406bp__000459..full	0.40729323	1.2883765	10.548651	5.8302765	3.117199	6.151529	1.4564182	0.25530905	0	0	0	0.06271173	0.12542346	2.4208107	3.2466173	4.3468394	2.1932664	1.6449498	1.0966332	0.5483166	0	0	0	0	0.7274197	7.009801	11.936073	8.4660715	4.99607	2.2835824	0.97379035	0.3401617
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__19419bp__000757..full	0.6928765	0.47575533	0.32877642	0.20573956	0.25946128	0	0.059711445	0	0	0	0	0.25774425	0.5154885	0.35094813	0.40136415	1.1800405	0.065191634	0.0488937255	0.032595817	0.0162979085	0	0	0	0	0.67827785	1.2659148	2.7729096	2.58002675	2.3871439	1.7342936	1.6054307	0.36082557
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__18162bp__000890..full	0	0	0	0	0.06647452	0	0	0	0	0	0	0	0	0	0	0.087492235	0.41645858	0.312343935	0.20822929	0.104114645	0	0	0	0	0	0.10080711	0.4267179	0.7632897	1.0998615	1.7347418	0.32567245	0.37432125
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__18068bp__000898..full	0.14819741	0.2788606	2.558682	3.7436092	1.7485687	4.4370584	1.0843928	0.38223144	0.10896482	0.18612133	0.15840831	0.949035105	1.7396619	1.2073039	5.8421617	2.9306705	3.043906	2.302703164	1.561500328	0.820297492	0.079094656	0.071615554	2.1255095	0.90598804	0.91824895	1.9004835	1.9976416	1.85330945	1.7089773	2.3970187	0.4675643	0.60175
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__16604bp__001076..full	6.463048	8.93613	7.726112	14.944988	3.923915	1.9038528	7.6061516	1.7165273	3.5191474	7.6421776	7.926581	4.710535	1.494489	1.1504325	7.4860897	3.726108	10.109464	7.76020006	5.41093612	3.06167218	0.71240824	1.4529544	17.481539	20.288807	12.72915	8.798965	9.990845	6.9069667	3.8230884	7.344015	2.5503263	3.7632744
X2021.Apr.viral.fraction__viral.spades.short__as.yet.unknown__32514bp__000246..full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312902	0.9846765	0.656451	0.3282255	0	0	0	0	0.11118226	2.2647233	4.430637	6.944421	9.458205	9.156115	3.197347	1.4140905
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__65902bp__000009..full	0.3133192	0.24793354	1.3911179	2.2878838	7.030148	1.9230047	3.8349226	0.8477322	1.469191	0.8602674	0.630327	0.569364735	0.50840247	0.7636422	4.7585874	5.7584043	14.953843	11.82937715	8.7049113	5.58044545	2.4559796	1.2558393	0.95760465	0.51785666	0.8436259	2.3732908	5.3183823	11.50632015	17.694258	13.283876	9.9118805	3.5190294
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__63751bp__000012..full	0	0	0	0	0.06666973	0	0.130642	0	0	0.16919886	0.12086124	0.185901185	0.25094113	0.19931316	0.3552747	0.78766036	0.14664176	0.43530882	0.72397588	1.01264294	1.30131	0.26761916	0.18498503	0	0.121650115	0.42539352	8.947272	40.151236	71.3552	86.233604	10.913545	0.5249776
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__59332bp__000017..full	0.29216716	0.26801738	0.19969782	0	0.063706025	0	0.20400362	0.17105679	0.38439563	0.56797457	0.52563965	0.34571263	0.16578561	0.11426294	0.1696782	0.23888758	0.49476227	1.4936847025	2.492607135	3.4915295675	4.490452	13.915917	8.894607	3.8173797	2.359939	2.845748	2.418586	1.7386639	1.0587418	0.6357599	18.032518	8.91317
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__59138bp__000018..full	0.36054713	0.30238128	2.7724853	3.155475	6.7665105	8.405737	2.0091474	0.86737067	0.9696211	0.5630052	0.5474372	0.43887602	0.33031484	0.54284245	1.5800533	2.8337524	3.5013247	3.244761675	2.98819865	2.731635625	2.4750726	1.554373	0.53577685	0.48857123	0.80619246	2.2421248	3.2082055	8.07570675	12.943208	8.212789	7.558303	3.4073534
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__58019bp__000021..full	0.8722324	0.65441763	0.51114184	0.37265334	0.20432572	0.08398879	0.30585283	0.59785825	2.0915658	1.7902784	1.7218212	1.1147971	0.507773	0.31325996	0.18264295	0.17241077	0.07467188	0.703489585	1.33230729	1.961124995	2.5899427	3.557163	1.6875628	0.7590858	0.26475903	0.18285586	0.15649588	0.17352416	0.19055244	0.18123747	2.5025008	7.667383
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__57479bp__000022..full	1.5765438	1.8535897	2.8049326	3.5731537	3.7003741	3.2262614	7.020674	5.1564255	3.1235855	2.1601036	1.9041946	2.7470852	3.5899758	5.715209	7.0196414	6.1589212	3.5647993	3.745811575	3.92682385	4.107836125	4.2888484	2.1286032	1.5833771	1.8346031	1.114187	1.3425307	1.503306	2.2873084	3.0713108	6.6439047	12.605189	10.739841
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__53526bp__000036..full	0.7647842	0.7400873	1.006742	1.279819	0.97358394	0	1.2460712	0.5442736	0.63212854	0.32531285	0.24736965	0.303267795	0.35916594	0.7280402	1.5818429	1.8310595	2.3704348	2.057578025	1.74472125	1.431864475	1.1190077	0.38025668	1.2044854	1.1412864	2.6581206	4.8559127	6.792393	10.7243075	14.656222	12.764511	17.510597	5.4008255
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__43124bp__000076..full	0.056473292	0.04676949	0.051368292	0	0.059922032	0.052545533	2.2162156	1.2059582	1.0204597	0.6549586	0.36090803	0.327691215	0.2944744	0.23309426	0.119490616	0.11564214	0.10462793	1.5639386975	3.023249465	4.4825602325	5.941871	1.345718	0.477992	2.3087811	1.0844268	0.5015077	0.36372268	0.383230505	0.40273833	2.4452434	11.519979	16.560001
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__42505bp__000080..full	0.07334324	0.0828707	0.11757416	0	0.08778439	0	0.060852267	0	0.39737985	0.6632132	0.8601036	1.06392025	1.2677369	0.92457354	0.8883926	0.70707726	0.13491067	0.18458934	0.23426801	0.28394668	0.33362535	0.20136385	0.14200327	0.16244644	0.19089676	0.26749617	0.33858052	0.50743763	0.67629474	1.5465189	1.0974935	1.2157849
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__38403bp__000100..full	0	0	0	0	0	0	0	0.3771699	0.7181609	0.98568225	0.7371712	0.70209868	0.66702616	0	0	0	0	0.278866	0.557732	0.836598	1.115464	2.0559409	1.2246242	0.28775242	0	0	0	0	0	0	7.2244935	6.4573874
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__38261bp__000102..full	4.7657924	6.357723	3.181631	3.4877782	3.6880553	0.09266463	7.141278	1.9601178	5.91679	5.2752423	3.2112417	3.1242436	3.0372455	2.4624052	2.2593281	2.770408	1.8024548	2.37059725	2.9387397	3.50688215	4.0750246	9.00077	9.945797	11.955855	8.062026	4.5712886	9.818364	7.137907	4.45745	15.24549	12.222862	8.501824
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__35819bp__000128..full	2.8264575	3.3315308	5.4966664	8.453851	11.26216	17.748577	6.8921766	2.412996	3.6549714	3.4242966	4.619897	6.0956325	7.571368	19.515488	21.206575	17.323298	10.555564	13.07037775	15.5851915	18.10000525	20.614819	8.397597	4.5920196	2.8715057	2.5635054	3.954052	4.694624	6.11279	7.530956	12.736124	11.681705	9.056522
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__35430bp__000132..full	0.169161	0.21740617	0.72589004	1.2507502	1.4364879	2.9719574	0.800557	0.339937	0.36660978	0.3558671	0.4450535	0.35485663	0.26465976	0.3814291	1.7191834	2.1105943	3.2038882	2.54640581	1.88892342	1.23144103	0.57395864	0.2873686	0.20248966	0.24084786	0.42937765	1.415996	3.0534775	4.95754225	6.861607	6.2415447	5.0285316	2.5479908
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__34581bp__000138..full	0.7027763	0.7598498	0.63045466	0	0.20716208	0.46654278	0	0.084825635	0.5802738	0.8090952	1.227732	0.707619135	0.18750627	0.25098512	0.27496254	0.26213643	0.36202946	0.32345329	0.28487712	0.24630095	0.20772478	0.5227786	2.4719422	10.271523	15.674771	12.062672	8.611602	5.6867679	2.7619338	0.55467147	1.751673	0.57889736
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__34529bp__000139..full	0.97471356	0.8086405	1.8603083	2.7083693	3.055764	0.28009605	1.3588084	0.5704014	2.6445653	1.8376366	2.249119	2.123703	1.998287	1.8487118	2.304172	2.123814	2.556199	2.671461575	2.78672415	2.901986725	3.0172493	1.9249829	1.7299389	1.0890201	1.1300876	1.8525957	3.0495455	6.51468675	9.979828	7.6339903	5.826941	2.3299646
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__33975bp__000146..full	0.74831426	0.5495852	0.4481835	0.55855924	0.45399234	0	0.16834472	0.07587713	0.3773467	0.38711149	0.22828965	0.635986625	1.0436836	1.6857556	2.7445695	2.2028341	1.1859694	0.9996202875	0.813271175	0.6269220625	0.44057295	1.092024	1.1296046	1.1258988	1.110453	1.3724205	2.0410535	1.9746398	1.9082261	1.965295	2.2900944	1.2825699
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__33639bp__000149..full	0	0	0	0	0	0	0	0.51635295	0.2373592	0.30999905	0.10728797	0.053643985	0	0	0	0	0.08844696	2.55340747	5.01836798	7.48332849	9.948289	3.6090782	3.9555304	0.4913064	0.2782772	0.15036163	0.562584	0.41668195	0.2707799	1.8823318	20.309406	6.592307
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__33226bp__000155..full	0.15439293	0.25512013	0.41873142	0.51355034	0.55702883	0.23266229	0.2590563	0.15353495	0.2540381	0.15705796	0.1750823	0.24393952	0.31279674	0.26647303	1.0249497	1.1324744	1.2795008	1.056384675	0.83326855	0.610152425	0.3870363	0.2402312	0.30124903	0.2016947	0.22202097	0.45109335	0.86128354	1.73429347	2.6073034	1.5073167	1.1633925	0.60468954
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__32970bp__000157..full	2.433476	2.2077875	1.7989081	2.073669	1.70538	0.8073474	0.70469034	0.24483728	1.6135957	1.1109563	1.4545959	1.44896415	1.4433324	1.7440146	1.3107841	1.224954	1.1645882	6.87666415	12.5887401	18.30081605	24.012892	8.578486	4.8511305	4.4465966	4.267274	4.6185117	5.1738753	5.9821994	6.7905235	10.916272	11.261191	8.943742
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__32943bp__000158..full	5.539309	5.19928	8.295685	9.856443	6.719057	10.674284	3.6576078	1.7954767	10.963675	9.290841	11.583397	10.498375	9.413353	13.6406975	20.025528	17.518633	16.064653	13.360316325	10.65597965	7.951642975	5.2473063	5.365556	8.660588	13.793806	18.631725	32.96063	36.83176	37.8102165	38.788673	23.722258	26.403294	19.547052
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__31866bp__000175..full	4.4617124	3.5100355	4.5847597	4.524063	4.3827972	1.1707731	1.3428684	0.6472131	3.9644797	3.0983374	4.7678776	4.2316203	3.695363	4.144456	5.051186	4.7220383	4.5279665	4.0974691	3.6669717	3.2364743	2.8059769	2.6755815	3.7726738	3.665606	3.4831183	3.2443192	3.6607857	3.62942365	3.5980616	2.2724333	2.6966844	2.2172315
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__31712bp__000178..full	1.1407934	1.6876298	3.1111054	13.76409	8.690182	57.912487	5.9741626	2.1748443	0.45693663	0.3137612	0.22600225	0.160122687	0.094243124	0.068486944	0.23150249	0.18231314	0.43025836	0.93456842	1.43887848	1.94318854	2.4474986	0.44548544	0.5676266	0.22738275	0.29536796	0.46428424	1.4800509	13.46719345	25.454336	26.887081	12.477939	6.129468
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__31284bp__000186..full	6.0583296	5.2652516	9.328123	9.28998	15.1755905	2.910491	6.2657456	2.700488	16.129536	10.74022	14.712484	19.833205	24.953926	31.457277	23.93328	23.7762	17.027725	17.0482895	17.068854	17.0894185	17.109983	12.014881	11.6131735	19.228607	23.137724	26.361444	30.82132	31.8540215	32.886723	31.924583	28.013252	14.631353
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__30902bp__000192..full	2.3178945	2.6683376	1.7043165	0.83847034	2.512817	0.1872312	2.017233	0.7211626	0.5646073	2.1702805	3.765595	3.3564419	2.9472888	2.7765265	0.5827418	0.9534707	0.29101834	0.454450155	0.61788197	0.781313785	0.9447456	2.763637	1.1224401	1.0080949	0.444414	0.24262741	0.21236362	0.1328495075	0.053335395	0.43875676	1.6413337	4.587027
X2021.May.viral.fraction__viral.spades.short__as.yet.unknown__30547bp__000202..full	1.1821799	1.1680361	3.2773933	4.290795	6.5620933	0.3560121	1.9921794	0.6490427	3.7113543	2.5105634	3.0442414	2.9945353	2.9448292	3.6702778	1.5672809	1.3310151	0.54837954	1.597246155	2.64611277	3.694979385	4.743846	3.914605	3.6838176	6.6774464	7.317177	7.388938	7.095096	6.84226	6.589424	7.159761	6.121629	3.661497
